date, time, fract_sec, site_name, chl_RFU, chl_conc, cond, nLF_cond, perc_ODO, perc_local_ODO, ODO_conc, sal, sp_cond, BGA_PC_RFU, BGA_PC_conc, TDS, pH, pH_mV, temp, battery, cable_pwr
9/12/2019,03:25:00,0.0,,5.77,23.10,132.0,125.1,116.5,115.5,9.19,0.06,125.8,0.22,0.22,82,8.13,-94.9,27.595,3.00,1.6
9/12/2019,03:30:00,0.0,,5.71,22.83,132.0,125.2,116.6,115.6,9.20,0.06,125.8,0.19,0.19,82,8.22,-99.9,27.578,3.00,1.6
9/12/2019,03:35:00,0.0,,5.52,22.10,132.1,125.3,116.9,115.9,9.22,0.06,125.9,0.18,0.18,82,8.23,-100.5,27.573,3.00,1.6
9/12/2019,03:40:00,0.0,,6.68,26.74,132.0,125.2,117.5,116.5,9.27,0.06,125.9,0.18,0.18,82,8.20,-98.9,27.538,3.00,1.6
9/12/2019,03:45:00,0.0,,5.70,22.80,132.3,125.5,118.1,117.1,9.32,0.06,126.1,0.19,0.19,82,8.11,-93.3,27.563,3.00,1.6
9/12/2019,03:50:00,0.0,,5.49,21.97,131.8,125.0,115.2,114.3,9.09,0.06,125.7,0.22,0.22,82,7.93,-83.1,27.574,3.00,1.6
9/12/2019,03:55:00,0.0,,5.02,20.09,132.4,125.6,74.4,73.8,5.87,0.06,126.2,0.17,0.17,82,8.02,-88.1,27.546,3.00,1.6
9/12/2019,04:00:00,0.0,,5.91,23.64,132.3,125.5,57.4,56.9,4.53,0.06,126.1,0.21,0.21,82,8.02,-88.2,27.544,3.00,1.6
9/12/2019,04:05:00,0.0,,5.50,22.01,131.6,124.9,62.1,61.6,4.90,0.06,125.5,0.15,0.15,82,8.02,-88.3,27.529,3.00,1.6
9/12/2019,04:10:00,0.0,,6.25,25.01,132.3,125.5,68.3,67.7,5.39,0.06,126.2,0.22,0.22,82,8.07,-91.1,27.521,3.00,1.6
9/12/2019,04:15:00,0.0,,5.74,22.94,131.8,125.1,76.4,75.7,6.03,0.06,125.7,0.19,0.19,82,8.01,-87.8,27.518,3.00,1.6
9/12/2019,04:20:00,0.0,,5.29,21.17,132.0,125.3,80.0,79.3,6.31,0.06,126.0,0.15,0.15,82,7.98,-85.7,27.513,3.00,1.6
9/12/2019,04:25:00,0.0,,5.18,20.71,132.4,125.8,83.4,82.7,6.59,0.06,126.4,0.17,0.17,82,8.02,-88.1,27.473,3.00,1.6
9/12/2019,04:30:00,0.0,,5.40,21.61,131.5,125.0,88.4,87.7,6.99,0.06,125.6,0.13,0.13,82,8.03,-88.7,27.459,3.00,1.6
9/12/2019,04:35:00,0.0,,5.75,23.01,132.1,125.5,87.5,86.8,6.91,0.06,126.2,0.21,0.21,82,7.99,-86.2,27.476,3.00,1.6
9/12/2019,04:40:00,0.0,,5.72,22.87,131.5,125.0,89.1,88.3,7.04,0.06,125.6,0.19,0.19,82,7.93,-82.7,27.456,3.00,1.6
9/12/2019,04:45:00,0.0,,5.81,23.24,131.5,125.0,88.8,88.0,7.02,0.06,125.7,0.19,0.19,82,7.98,-85.7,27.440,3.00,1.6
9/12/2019,04:50:00,0.0,,5.92,23.68,131.3,124.9,92.0,91.2,7.27,0.06,125.5,0.22,0.22,82,7.99,-86.5,27.425,3.00,1.6
9/12/2019,04:55:00,0.0,,4.91,19.63,131.9,125.5,94.2,93.4,7.45,0.06,126.1,0.19,0.19,82,8.00,-87.2,27.418,3.00,1.6
9/12/2019,05:00:00,0.0,,5.59,22.37,132.0,125.6,97.8,96.9,7.73,0.06,126.2,0.21,0.21,82,7.99,-86.5,27.409,3.00,1.6
9/12/2019,05:05:00,0.0,,7.37,29.49,131.6,125.2,97.6,96.7,7.72,0.06,125.9,0.16,0.16,82,7.98,-85.7,27.399,3.00,1.6
9/12/2019,05:10:00,0.0,,6.02,24.07,131.7,125.4,103.4,102.5,8.18,0.06,126.0,0.19,0.19,82,7.96,-84.3,27.382,3.00,1.6
9/12/2019,05:15:00,0.0,,5.88,23.53,131.8,125.4,103.8,102.9,8.22,0.06,126.1,0.19,0.19,82,7.98,-85.9,27.377,3.00,1.6
9/12/2019,05:20:00,0.0,,5.28,21.13,131.4,125.1,103.4,102.5,8.18,0.06,125.7,0.20,0.20,82,8.00,-86.8,27.369,2.99,1.6
9/12/2019,05:25:00,0.0,,5.37,21.47,131.6,125.3,104.1,103.2,8.24,0.06,126.0,0.22,0.22,82,8.01,-87.7,27.362,3.00,1.6
9/12/2019,05:30:00,0.0,,4.97,19.87,131.2,124.9,104.9,104.0,8.31,0.06,125.5,0.18,0.18,82,8.00,-87.1,27.356,2.99,1.6
9/12/2019,05:35:00,0.0,,5.38,21.50,131.7,125.5,105.3,104.4,8.33,0.06,126.1,0.18,0.18,82,7.98,-85.9,27.349,2.99,1.6
9/12/2019,05:40:00,0.0,,5.76,23.03,131.0,124.9,106.8,105.8,8.45,0.06,125.5,0.21,0.21,82,7.98,-85.8,27.333,2.99,1.6
9/12/2019,05:45:00,0.0,,5.42,21.66,131.7,125.5,107.0,106.0,8.47,0.06,126.1,0.23,0.23,82,7.99,-86.2,27.333,2.99,1.6
9/12/2019,05:50:00,0.0,,6.41,25.63,131.7,125.5,108.0,107.1,8.56,0.06,126.1,0.25,0.25,82,7.96,-84.9,27.310,2.99,1.6
9/12/2019,05:55:00,0.0,,5.65,22.59,131.0,124.9,109.0,108.0,8.63,0.06,125.5,0.17,0.17,82,8.01,-87.7,27.299,2.99,1.6
9/12/2019,06:00:00,0.0,,5.84,23.34,130.9,124.8,109.2,108.3,8.66,0.06,125.4,0.16,0.16,81,8.03,-88.9,27.293,2.99,1.6
9/12/2019,06:05:00,0.0,,5.76,23.05,131.5,125.5,109.8,108.9,8.70,0.06,126.0,0.18,0.18,82,8.00,-86.8,27.279,2.99,1.6
9/12/2019,06:10:00,0.0,,4.99,19.98,131.5,125.5,110.4,109.4,8.75,0.06,126.1,0.16,0.16,82,8.04,-89.3,27.267,2.99,1.6
9/12/2019,06:15:00,0.0,,5.78,23.13,131.3,125.3,110.6,109.6,8.77,0.06,125.9,0.20,0.20,82,8.02,-88.2,27.261,2.99,1.6
9/12/2019,06:20:00,0.0,,5.31,21.23,130.9,124.9,111.1,110.2,8.81,0.06,125.5,0.21,0.21,82,8.00,-87.2,27.255,2.99,1.6
9/12/2019,06:25:00,0.0,,5.29,21.16,131.0,125.0,111.6,110.6,8.85,0.06,125.6,0.19,0.19,82,8.01,-87.7,27.240,2.99,1.6
9/12/2019,06:30:00,0.0,,5.56,22.25,131.3,125.3,111.9,110.9,8.87,0.06,125.9,0.19,0.19,82,8.04,-89.5,27.230,2.99,1.6
9/12/2019,06:35:00,0.0,,6.16,24.65,131.4,125.5,112.1,111.1,8.90,0.06,126.1,0.25,0.25,82,8.03,-88.9,27.221,2.99,1.6
9/12/2019,06:40:00,0.0,,6.06,24.23,131.5,125.6,111.8,110.9,8.87,0.06,126.2,0.23,0.23,82,8.01,-87.3,27.206,2.99,1.6
9/12/2019,06:45:00,0.0,,5.45,21.80,131.3,125.5,111.2,110.3,8.83,0.06,126.0,0.14,0.14,82,7.98,-85.8,27.200,2.99,1.6
9/12/2019,06:50:00,0.0,,6.03,24.13,130.8,125.0,111.6,110.6,8.86,0.06,125.5,0.18,0.18,82,8.00,-86.7,27.193,2.99,1.6
9/12/2019,06:55:00,0.0,,5.29,21.16,131.0,125.2,112.3,111.3,8.91,0.06,125.7,0.17,0.17,82,8.01,-87.7,27.176,2.99,1.6
9/12/2019,07:00:00,0.0,,6.11,24.44,131.3,125.6,112.3,111.4,8.92,0.06,126.1,0.15,0.15,82,7.97,-84.9,27.163,2.99,1.6
9/12/2019,07:05:00,0.0,,6.05,24.20,131.0,125.3,112.5,111.6,8.94,0.06,125.9,0.20,0.20,82,7.98,-85.8,27.147,2.99,1.6
9/12/2019,07:10:00,0.0,,6.10,24.40,130.4,124.8,112.6,111.6,8.95,0.06,125.3,0.18,0.18,81,7.99,-86.3,27.136,2.99,1.6
9/12/2019,07:15:00,0.0,,6.05,24.21,130.8,125.2,112.8,111.9,8.97,0.06,125.7,0.20,0.20,82,7.97,-85.3,27.129,2.99,1.6
9/12/2019,07:20:00,0.0,,5.42,21.66,131.0,125.3,112.4,111.4,8.94,0.06,125.9,0.19,0.19,82,7.93,-82.8,27.119,2.99,1.6
9/12/2019,07:25:00,0.0,,5.38,21.53,130.6,125.0,112.4,111.5,8.94,0.06,125.5,0.12,0.12,82,7.92,-82.1,27.109,2.99,1.6
9/12/2019,07:30:00,0.0,,4.86,19.44,130.5,124.9,112.2,111.2,8.92,0.06,125.4,0.13,0.13,82,7.94,-83.1,27.102,2.99,1.6
9/12/2019,07:35:00,0.0,,4.61,18.43,130.8,125.2,112.2,111.2,8.92,0.06,125.8,0.07,0.07,82,7.94,-83.5,27.096,2.99,1.6
9/12/2019,07:40:00,0.0,,4.72,18.86,130.4,124.9,112.8,111.8,8.97,0.06,125.4,0.12,0.12,82,7.93,-82.7,27.087,2.98,1.6
9/12/2019,07:45:00,0.0,,4.99,19.94,130.4,124.9,112.6,111.7,8.96,0.06,125.4,0.15,0.15,82,7.89,-80.4,27.077,2.99,1.6
9/12/2019,07:50:00,0.0,,5.46,21.84,130.3,124.8,112.3,111.4,8.94,0.06,125.3,0.18,0.18,81,7.88,-79.7,27.070,2.98,1.6
9/12/2019,07:55:00,0.0,,4.74,18.98,130.4,124.9,112.0,111.1,8.92,0.06,125.5,0.14,0.14,82,7.88,-80.0,27.062,2.99,1.6
9/12/2019,08:00:00,0.0,,5.69,22.76,130.4,124.9,112.1,111.2,8.93,0.06,125.5,0.23,0.23,82,7.90,-80.8,27.048,2.98,1.6
9/12/2019,08:05:00,0.0,,4.80,19.21,130.3,124.9,111.6,110.6,8.88,0.06,125.4,0.11,0.11,82,7.87,-79.1,27.047,2.98,1.6
9/12/2019,08:10:00,0.0,,5.37,21.48,130.7,125.3,111.2,110.3,8.86,0.06,125.8,0.31,0.31,82,7.84,-77.3,27.037,2.98,1.6
9/12/2019,08:15:00,0.0,,4.71,18.86,130.2,124.8,111.5,110.5,8.87,0.06,125.3,0.16,0.16,81,7.83,-76.8,27.035,2.99,1.6
9/12/2019,08:20:00,0.0,,5.34,21.35,130.4,125.0,110.9,109.9,8.83,0.06,125.5,0.12,0.12,82,7.83,-77.1,27.031,2.98,1.6
9/12/2019,08:25:00,0.0,,4.96,19.82,130.4,125.0,111.1,110.2,8.85,0.06,125.5,0.10,0.10,82,7.84,-77.7,27.028,2.98,1.6
9/12/2019,08:30:00,0.0,,4.86,19.43,130.6,125.2,110.6,109.7,8.81,0.06,125.7,0.09,0.09,82,7.84,-77.4,27.024,2.98,1.6
9/12/2019,08:35:00,0.0,,4.35,17.41,130.0,124.7,110.9,110.0,8.83,0.06,125.2,0.12,0.12,81,7.82,-76.4,27.026,2.98,1.6
9/12/2019,08:40:00,0.0,,3.87,15.49,130.6,125.2,111.2,110.2,8.85,0.06,125.7,0.05,0.05,82,7.81,-75.9,27.029,2.98,1.6
9/12/2019,08:45:00,0.0,,3.64,14.54,130.3,124.9,110.8,109.8,8.82,0.06,125.4,0.09,0.09,82,7.81,-75.6,27.033,2.98,1.6
9/12/2019,08:50:00,0.0,,4.06,16.24,130.8,125.3,110.6,109.6,8.80,0.06,125.8,0.13,0.13,82,7.87,-78.9,27.048,2.98,1.6
9/12/2019,08:55:00,0.0,,3.78,15.11,130.3,124.9,111.1,110.1,8.84,0.06,125.4,0.05,0.05,82,7.88,-80.0,27.048,2.98,1.6
9/12/2019,09:00:00,0.0,,4.98,19.91,130.3,124.9,111.0,110.1,8.84,0.06,125.4,0.14,0.14,82,7.89,-80.3,27.039,2.98,1.6
9/12/2019,09:05:00,0.0,,3.84,15.38,130.3,124.8,111.0,110.1,8.84,0.06,125.4,0.12,0.12,81,7.86,-78.5,27.046,2.98,1.6
9/12/2019,09:10:00,0.0,,3.90,15.62,130.2,124.8,111.2,110.2,8.85,0.06,125.3,0.03,0.03,81,7.92,-82.0,27.041,2.98,1.6
9/12/2019,09:15:00,0.0,,3.84,15.36,130.2,124.8,111.1,110.1,8.84,0.06,125.3,0.09,0.09,81,7.85,-77.8,27.044,2.98,1.6
9/12/2019,09:20:00,0.0,,4.10,16.40,130.2,124.8,111.7,110.7,8.89,0.06,125.3,0.12,0.12,81,7.87,-79.3,27.048,2.98,1.6
9/12/2019,09:25:00,0.0,,4.47,17.88,130.2,124.8,111.6,110.6,8.88,0.06,125.3,0.06,0.06,81,7.90,-81.1,27.050,2.98,1.6
9/12/2019,09:30:00,0.0,,3.76,15.03,130.8,125.4,111.1,110.2,8.85,0.06,125.9,0.08,0.08,82,7.89,-80.7,27.040,2.98,1.6
9/12/2019,09:35:00,0.0,,3.92,15.67,130.8,125.4,110.8,109.9,8.82,0.06,125.9,0.09,0.09,82,7.84,-77.3,27.033,2.98,1.6
9/12/2019,09:40:00,0.0,,4.30,17.20,130.2,124.8,111.2,110.3,8.85,0.06,125.3,0.08,0.08,81,7.84,-77.6,27.041,2.98,1.6
9/12/2019,09:45:00,0.0,,4.05,16.19,130.2,124.8,110.8,109.9,8.82,0.06,125.3,0.10,0.10,81,7.85,-78.2,27.052,2.98,1.6
9/12/2019,09:50:00,0.0,,4.66,18.64,130.6,125.1,111.4,110.4,8.87,0.06,125.6,0.14,0.14,82,7.90,-81.0,27.054,2.98,1.6
9/12/2019,09:55:00,0.0,,4.59,18.36,130.2,124.8,111.4,110.5,8.87,0.06,125.3,0.08,0.08,81,7.84,-77.7,27.047,2.98,1.6
9/12/2019,10:00:00,0.0,,3.80,15.22,130.3,124.9,110.9,109.9,8.82,0.06,125.4,0.09,0.09,82,7.85,-77.8,27.048,2.98,1.6
9/12/2019,10:05:00,0.0,,3.61,14.44,130.6,125.1,110.7,109.7,8.81,0.06,125.7,0.07,0.07,82,7.87,-79.4,27.057,2.98,1.6
9/12/2019,10:10:00,0.0,,4.16,16.64,130.4,125.0,111.3,110.3,8.86,0.06,125.5,0.10,0.10,82,7.86,-78.5,27.050,2.98,1.6
9/12/2019,10:15:00,0.0,,4.02,16.10,130.2,124.8,111.4,110.4,8.86,0.06,125.3,0.12,0.12,81,7.88,-79.8,27.070,2.98,1.6
9/12/2019,10:20:00,0.0,,4.29,17.14,130.7,125.1,111.3,110.4,8.86,0.06,125.7,0.14,0.14,82,7.80,-75.2,27.080,2.97,1.6
9/12/2019,10:25:00,0.0,,4.11,16.43,130.6,125.1,110.8,109.8,8.81,0.06,125.6,0.08,0.08,82,7.83,-77.0,27.075,2.98,1.6
9/12/2019,10:30:00,0.0,,3.61,14.45,130.4,124.8,110.3,109.4,8.78,0.06,125.4,0.09,0.09,81,7.84,-77.4,27.091,2.97,1.6
9/12/2019,10:35:00,0.0,,3.89,15.56,130.8,125.2,108.9,108.0,8.66,0.06,125.8,0.06,0.06,82,7.85,-77.8,27.099,2.98,1.6
9/12/2019,10:40:00,0.0,,4.81,19.25,130.5,124.9,110.9,109.9,8.82,0.06,125.5,0.14,0.14,82,7.94,-83.5,27.096,2.97,1.6
9/12/2019,10:45:00,0.0,,3.69,14.78,131.2,125.6,112.0,111.0,8.91,0.06,126.2,0.08,0.08,82,7.98,-85.4,27.081,2.98,1.6
9/12/2019,10:50:00,0.0,,5.25,21.01,130.4,124.9,112.6,111.7,8.96,0.06,125.4,0.14,0.14,82,8.03,-88.4,27.084,2.97,1.6
9/12/2019,10:55:00,0.0,,4.09,16.34,130.7,125.1,112.4,111.4,8.94,0.06,125.7,0.09,0.09,82,8.01,-87.5,27.097,2.97,1.6
9/12/2019,11:00:00,0.0,,4.21,16.83,130.3,124.8,108.2,107.3,8.61,0.06,125.3,0.07,0.07,81,8.06,-90.3,27.089,2.97,1.6
9/12/2019,11:05:00,0.0,,4.36,17.46,130.3,124.8,107.9,106.9,8.58,0.06,125.3,0.11,0.11,81,8.10,-92.9,27.092,2.97,1.6
9/12/2019,11:10:00,0.0,,4.84,19.37,130.4,124.8,107.6,106.6,8.56,0.06,125.3,0.15,0.15,81,8.12,-93.8,27.090,2.97,1.6
9/12/2019,11:15:00,0.0,,4.48,17.94,131.1,125.4,112.0,111.1,8.91,0.06,126.0,0.14,0.14,82,8.13,-94.3,27.110,2.97,1.6
9/12/2019,11:20:00,0.0,,4.64,18.57,130.7,125.0,111.0,110.0,8.82,0.06,125.5,0.15,0.15,82,8.13,-94.4,27.152,2.97,1.6
9/12/2019,11:25:00,0.0,,2.97,11.87,130.5,124.8,111.5,110.5,8.86,0.06,125.3,0.05,0.05,81,8.10,-92.8,27.156,2.97,1.6
9/12/2019,11:30:00,0.0,,3.91,15.64,131.4,125.5,112.5,111.6,8.93,0.06,126.1,0.15,0.15,82,8.18,-97.2,27.194,2.97,1.6
9/12/2019,11:35:00,0.0,,3.44,13.78,130.6,124.7,112.5,111.5,8.93,0.06,125.3,0.10,0.10,81,8.17,-96.9,27.219,2.97,1.6
9/12/2019,11:40:00,0.0,,4.45,17.81,130.9,124.8,112.5,111.6,8.92,0.06,125.4,0.13,0.13,82,8.15,-95.6,27.286,2.97,1.6
9/12/2019,11:45:00,0.0,,4.72,18.90,130.9,124.9,113.7,112.7,9.01,0.06,125.4,0.15,0.15,82,8.23,-100.6,27.273,2.97,1.6
9/12/2019,11:50:00,0.0,,3.59,14.34,130.8,124.9,114.1,113.1,9.05,0.06,125.5,0.11,0.11,82,8.25,-101.5,27.245,2.97,1.6
9/12/2019,11:55:00,0.0,,4.44,17.77,130.9,124.9,113.7,112.7,9.02,0.06,125.4,0.09,0.09,82,8.26,-102.3,27.261,2.97,1.6
9/12/2019,12:00:00,0.0,,3.17,12.69,130.8,124.9,115.5,114.5,9.16,0.06,125.5,0.08,0.08,82,8.31,-105.0,27.245,2.97,1.6
9/12/2019,12:05:00,0.0,,3.35,13.40,131.1,125.1,115.6,114.6,9.16,0.06,125.7,0.06,0.06,82,8.32,-105.7,27.264,2.97,1.6
9/12/2019,12:10:00,0.0,,3.79,15.14,131.5,125.3,115.8,114.8,9.17,0.06,125.9,0.15,0.15,82,8.30,-104.7,27.325,2.97,1.6
9/12/2019,12:15:00,0.0,,3.16,12.64,131.1,125.0,116.4,115.4,9.22,0.06,125.6,0.06,0.06,82,8.32,-106.0,27.305,2.97,1.6
9/12/2019,12:20:00,0.0,,4.44,17.78,131.9,125.8,116.8,115.8,9.25,0.06,126.4,0.13,0.13,82,8.38,-109.3,27.311,2.97,1.6
9/12/2019,12:25:00,0.0,,4.26,17.03,131.3,125.1,117.1,116.1,9.27,0.06,125.7,0.13,0.13,82,8.38,-109.2,27.320,2.97,1.6
9/12/2019,12:30:00,0.0,,4.74,18.98,131.3,125.0,117.3,116.3,9.28,0.06,125.6,0.14,0.14,82,8.37,-108.5,27.380,2.97,1.6
9/12/2019,12:35:00,0.0,,3.24,12.96,131.6,125.2,117.1,116.1,9.26,0.06,125.8,0.08,0.08,82,8.36,-108.0,27.398,2.97,1.6
9/12/2019,12:40:00,0.0,,4.54,18.16,132.4,125.8,117.2,116.2,9.26,0.06,126.4,0.08,0.08,82,8.36,-108.3,27.454,2.97,1.6
9/12/2019,12:45:00,0.0,,4.01,16.04,131.4,125.0,118.4,117.3,9.36,0.06,125.7,0.08,0.08,82,8.42,-111.7,27.385,2.97,1.6
9/12/2019,12:50:00,0.0,,3.65,14.61,131.6,125.1,117.5,116.5,9.28,0.06,125.7,0.11,0.11,82,8.31,-105.4,27.478,2.97,1.6
9/12/2019,12:55:00,0.0,,4.15,16.58,132.4,125.7,116.2,115.2,9.18,0.06,126.3,0.11,0.11,82,8.27,-102.7,27.503,2.97,1.6
9/12/2019,13:00:00,0.0,,3.05,12.20,131.9,125.1,115.0,114.0,9.07,0.06,125.8,0.07,0.07,82,8.07,-91.0,27.539,2.97,1.6
9/12/2019,13:05:00,0.0,,4.55,18.18,132.0,125.2,111.8,110.8,8.82,0.06,125.9,0.16,0.16,82,8.02,-88.2,27.547,2.97,1.6
9/12/2019,13:10:00,0.0,,4.73,18.90,131.9,125.0,115.7,114.7,9.12,0.06,125.7,0.13,0.13,82,8.17,-96.8,27.592,2.96,1.6
9/12/2019,13:15:00,0.0,,4.05,16.21,132.5,125.5,114.7,113.7,9.04,0.06,126.2,0.17,0.17,82,8.08,-91.6,27.592,2.97,1.6
9/12/2019,13:20:00,0.0,,4.52,18.08,132.5,125.5,114.2,113.3,9.00,0.06,126.2,0.18,0.18,82,8.15,-96.0,27.598,2.96,1.6
9/12/2019,13:25:00,0.0,,3.48,13.92,132.1,125.2,113.3,112.3,8.93,0.06,125.9,0.09,0.09,82,8.07,-91.3,27.596,2.96,1.6
9/12/2019,13:30:00,0.0,,3.54,14.14,132.1,125.2,112.4,111.5,8.86,0.06,125.9,0.08,0.08,82,8.00,-87.3,27.590,2.96,1.6
9/12/2019,13:35:00,0.0,,4.50,18.01,132.3,125.4,110.9,110.0,8.75,0.06,126.1,0.07,0.07,82,7.89,-80.2,27.571,2.97,1.6
9/12/2019,13:40:00,0.0,,3.97,15.87,133.1,125.9,112.2,111.2,8.83,0.06,126.6,0.09,0.09,82,8.13,-94.9,27.681,2.96,1.6
9/12/2019,13:45:00,0.0,,3.07,12.30,132.5,125.3,110.9,109.9,8.73,0.06,126.0,0.03,0.03,82,8.02,-88.2,27.673,2.96,1.6
9/12/2019,13:50:00,0.0,,5.02,20.07,132.4,125.4,111.3,110.3,8.76,0.06,126.0,0.15,0.15,82,8.03,-89.0,27.641,2.96,1.6
9/12/2019,13:55:00,0.0,,4.04,16.14,132.9,125.8,110.7,109.7,8.72,0.06,126.5,0.05,0.05,82,7.85,-77.8,27.643,2.96,1.6
9/12/2019,14:00:00,0.0,,4.31,17.26,132.7,125.8,110.6,109.6,8.72,0.06,126.5,0.11,0.11,82,7.81,-75.5,27.570,2.96,1.6
9/12/2019,14:05:00,0.0,,4.72,18.89,133.2,126.0,112.6,111.6,8.86,0.06,126.7,0.08,0.08,82,8.06,-90.8,27.673,2.96,1.6
9/12/2019,14:10:00,0.0,,3.84,15.37,132.5,125.4,113.2,112.2,8.91,0.06,126.1,0.11,0.11,82,7.93,-82.8,27.695,2.96,1.6
9/12/2019,14:15:00,0.0,,4.12,16.50,132.5,125.2,116.5,115.5,9.16,0.06,125.9,0.09,0.09,82,8.33,-106.5,27.756,2.96,1.6
9/12/2019,14:20:00,0.0,,4.44,17.76,133.1,125.7,118.2,117.2,9.29,0.06,126.4,0.07,0.07,82,8.46,-114.1,27.782,2.96,1.6
9/12/2019,14:25:00,0.0,,4.83,19.32,132.5,125.1,118.2,117.2,9.29,0.06,125.8,0.05,0.05,82,8.46,-114.5,27.769,2.96,1.6
9/12/2019,14:30:00,0.0,,4.01,16.04,132.8,125.5,116.3,115.3,9.14,0.06,126.2,0.12,0.12,82,8.42,-111.8,27.750,2.96,1.6
9/12/2019,14:35:00,0.0,,3.50,13.99,132.1,125.0,119.8,118.8,9.43,0.06,125.7,0.11,0.11,82,8.31,-105.6,27.699,2.96,1.6
9/12/2019,14:40:00,0.0,,4.41,17.65,132.8,125.6,118.7,117.7,9.34,0.06,126.3,0.12,0.12,82,8.35,-107.6,27.712,2.96,1.6
9/12/2019,14:45:00,0.0,,4.46,17.83,132.9,125.7,120.8,119.8,9.50,0.06,126.4,0.14,0.14,82,8.37,-108.9,27.704,2.96,1.7
9/12/2019,14:50:00,0.0,,5.00,19.99,132.8,125.5,119.0,117.9,9.35,0.06,126.2,0.12,0.12,82,8.58,-121.1,27.733,2.96,1.6
9/12/2019,14:55:00,0.0,,4.99,19.95,132.9,125.2,121.4,120.4,9.52,0.06,125.9,0.19,0.19,82,8.61,-123.3,27.871,2.96,1.6
9/12/2019,15:00:00,0.0,,4.54,18.16,132.9,125.1,122.1,121.1,9.57,0.06,125.9,0.14,0.14,82,8.59,-121.8,27.916,2.96,1.6
9/12/2019,15:05:00,0.0,,3.88,15.53,132.7,125.0,124.3,123.2,9.75,0.06,125.8,0.12,0.12,82,8.63,-124.1,27.874,2.96,1.6
9/12/2019,15:10:00,0.0,,4.57,18.30,132.6,125.1,121.3,120.3,9.52,0.06,125.9,0.12,0.12,82,8.52,-117.8,27.820,2.96,1.7
9/12/2019,15:15:00,0.0,,3.76,15.02,133.1,125.8,116.4,115.4,9.15,0.06,126.5,0.11,0.11,82,8.06,-90.7,27.749,2.96,1.6
9/12/2019,15:20:00,0.0,,3.57,14.28,132.9,125.6,114.3,113.3,8.99,0.06,126.3,0.11,0.11,82,7.87,-79.1,27.731,2.96,1.6
9/12/2019,15:25:00,0.0,,3.13,12.50,133.0,125.7,113.1,112.1,8.89,0.06,126.4,0.02,0.02,82,7.92,-82.1,27.744,2.96,1.7
9/12/2019,15:30:00,0.0,,3.82,15.29,133.3,125.8,114.1,113.2,8.97,0.06,126.6,0.12,0.12,82,8.04,-89.4,27.786,2.96,1.6
9/12/2019,15:35:00,0.0,,3.82,15.27,133.2,125.6,115.3,114.3,9.05,0.06,126.4,0.13,0.13,82,8.03,-89.1,27.811,2.96,1.6
9/12/2019,15:40:00,0.0,,3.77,15.08,133.1,125.6,115.3,114.3,9.05,0.06,126.3,0.06,0.06,82,8.06,-90.5,27.807,2.96,1.6
9/12/2019,15:45:00,0.0,,3.49,13.95,133.1,125.5,115.5,114.5,9.06,0.06,126.3,0.06,0.06,82,8.15,-95.7,27.859,2.96,1.6
9/12/2019,15:50:00,0.0,,4.04,16.16,132.9,125.2,116.5,115.5,9.14,0.06,125.9,0.08,0.08,82,8.22,-99.8,27.878,2.96,1.6
9/12/2019,15:55:00,0.0,,3.90,15.60,132.9,125.2,116.6,115.6,9.14,0.06,126.0,0.17,0.17,82,8.30,-104.7,27.904,2.96,1.6
9/12/2019,16:00:00,0.0,,4.24,16.96,133.0,125.3,117.8,116.8,9.24,0.06,126.0,0.12,0.12,82,8.27,-103.2,27.896,2.96,1.7
9/12/2019,16:05:00,0.0,,3.87,15.46,132.9,125.2,117.9,116.9,9.25,0.06,125.9,0.10,0.10,82,8.35,-107.8,27.906,2.96,1.6
9/12/2019,16:10:00,0.0,,3.50,13.98,132.9,125.2,117.7,116.7,9.23,0.06,126.0,0.08,0.08,82,8.28,-103.3,27.881,2.95,1.6
9/12/2019,16:15:00,0.0,,5.37,21.49,132.8,125.2,117.0,116.0,9.17,0.06,125.9,0.20,0.20,82,8.21,-99.2,27.879,2.96,1.7
9/12/2019,16:20:00,0.0,,3.69,14.76,132.8,125.2,118.2,117.2,9.27,0.06,125.9,0.10,0.10,82,8.43,-112.5,27.872,2.95,1.7
9/12/2019,16:25:00,0.0,,4.59,18.35,133.1,125.3,119.9,118.9,9.39,0.06,126.0,0.13,0.13,82,8.42,-111.8,27.939,2.96,1.7
9/12/2019,16:30:00,0.0,,4.11,16.46,132.8,124.9,120.0,119.0,9.40,0.06,125.6,0.08,0.08,82,8.45,-113.8,27.992,2.95,1.7
9/12/2019,16:35:00,0.0,,4.31,17.25,133.8,125.7,120.6,119.6,9.44,0.06,126.5,0.14,0.14,82,8.51,-117.1,28.017,2.96,1.7
9/12/2019,16:40:00,0.0,,4.05,16.21,133.8,125.8,121.8,120.8,9.54,0.06,126.5,0.10,0.10,82,8.43,-112.4,27.986,2.96,1.7
9/12/2019,16:45:00,0.0,,4.97,19.90,133.0,125.0,121.3,120.2,9.49,0.06,125.8,0.10,0.10,82,8.45,-113.7,28.001,2.96,1.7
9/12/2019,16:50:00,0.0,,4.54,18.15,133.8,125.7,121.4,120.4,9.50,0.06,126.5,0.13,0.13,82,8.44,-112.8,27.999,2.95,1.7
9/12/2019,16:55:00,0.0,,4.59,18.35,133.0,125.1,120.4,119.4,9.43,0.06,125.9,0.10,0.10,82,8.43,-112.6,27.969,2.95,1.7
